,Photo ID #,Date,Title,Keywords
1,7965,2015-09-21,Slaughtering an Apostate Afghan Spy,"Execution,Beheading"
2,8548,2015-10-20,Graduation of First Batch of IS Fighters from Khurasan,Media Footage
3,8549,2015-10-20,Graduation of First Batch of IS Fighters from Khurasan,"Training,Training Camp"
4,8550,2015-10-20,Graduation of First Batch of IS Fighters from Khurasan,"Training,Training Camp"
5,8551,2015-10-20,Graduation of First Batch of IS Fighters from Khurasan,"Training,Training Camp"
6,8552,2015-10-20,Graduation of First Batch of IS Fighters from Khurasan,"Training,Training Camp"
7,8553,2015-10-20,Graduation of First Batch of IS Fighters from Khurasan,"Training,Training Camp"
8,8554,2015-10-20,Graduation of First Batch of IS Fighters from Khurasan,"Training,Training Camp"
9,8763,2015-10-28,An Afghan Soldier Captured in the Area of Aadl Khayl,
10,8764,2015-10-28,An Afghan Soldier Captured in the Area of Aadl Khayl,
11,9096,2015-11-19,Graduation of New Batch From the Training Camp Sheikh Jalaluddin,Media Footage
12,9097,2015-11-19,Graduation of New Batch From the Training Camp Sheikh Jalaluddin,Training Camp
13,9098,2015-11-19,Graduation of New Batch From the Training Camp Sheikh Jalaluddin,Training Camp
14,9099,2015-11-19,Graduation of New Batch From the Training Camp Sheikh Jalaluddin,Training Camp
15,9100,2015-11-19,Graduation of New Batch From the Training Camp Sheikh Jalaluddin,Training Camp
16,9101,2015-11-19,Graduation of New Batch From the Training Camp Sheikh Jalaluddin,Training Camp
17,9497,2016-12-03,"Destroying a Narcotic Plant Field in Achin District, Nangarhar",Media Footage
18,9498,2016-12-03,"Destroying a Narcotic Plant Field in Achin District, Nangarhar",
19,9499,2016-12-03,"Destroying a Narcotic Plant Field in Achin District, Nangarhar",
20,9500,2016-12-03,"Destroying a Narcotic Plant Field in Achin District, Nangarhar",
21,9501,2016-12-03,"Destroying a Narcotic Plant Field in Achin District, Nangarhar",
22,9511,2016-01-16,The two Inghimashi brothers who attacked on the Pakistani consulate in Jalalabad,
23,9750,2016-03-05,Spring in the Asheen Area of Nangarhar,
24,9751,2016-03-05,Spring in the Asheen Area of Nangarhar,
25,9752,2016-03-05,Spring in the Asheen Area of Nangarhar,
26,10027,2016-03-30,Islamic State Educational Institution,
27,10028,2016-03-30,Islamic State Educational Institution,
28,10029,2016-03-30,Islamic State Educational Institution,
29,10056,2016-04-01,US Reconnaissance Plane Fell in Mamend Area,
30,9099,2015-11-19,Graduation of New Batch From the Training Camp Sheikh Jalaluddin,Training Camp
31,9100,2015-11-19,Graduation of New Batch From the Training Camp Sheikh Jalaluddin,Training Camp
32,9101,2015-11-19,Graduation of New Batch From the Training Camp Sheikh Jalaluddin,Training Camp
33,9497,2016-12-03,"Destroying a Narcotic Plant Field in Achin District, Nangarhar",Media Footage
34,9498,2016-12-03,"Destroying a Narcotic Plant Field in Achin District, Nangarhar",
35,9499,2016-12-03,"Destroying a Narcotic Plant Field in Achin District, Nangarhar",
36,9500,2016-12-03,"Destroying a Narcotic Plant Field in Achin District, Nangarhar",
37,9501,2016-12-03,"Destroying a Narcotic Plant Field in Achin District, Nangarhar",
38,9511,2016-01-16,The two Inghimashi brothers who attacked on the Pakistani consulate in Jalalabad,
39,9750,2016-03-05,Spring in the Asheen Area of Nangarhar,
40,9751,2016-03-05,Spring in the Asheen Area of Nangarhar,
41,9752,2016-03-05,Spring in the Asheen Area of Nangarhar,
42,10027,2016-03-30,Islamic State Educational Institution,
43,10028,2016-03-30,Islamic State Educational Institution,
44,10029,2016-03-30,Islamic State Educational Institution,
45,10056,2016-04-01,US Reconnaissance Plane Fell in Mamend Area,
46,10057,2016-04-01,US Reconnaissance Plane Fell in Mamend Area,
47,10442,2016-05-18,The spoils after attack on the Taliban between zone and Karkuni kurdi has Nangarhar,Captured Weapons
48,10443,2016-05-18,The spoils after attack on the Taliban between zone and Karkuni kurdi has Nangarhar,"Captured Weapons,RPG"
49,10444,2016-05-18,The spoils after attack on the Taliban between zone and Karkuni kurdi has Nangarhar,"Captured Weapons,Mortar,Grenade"
50,10445,2016-05-18,"Liquidation fo a Spy of the Taliban Movement in Kot, Nangarhar",Hostage Photo
51,10446,2016-05-18,"Liquidation fo a Spy of the Taliban Movement in Kot, Nangarhar","Execution,Shooting,Hostage Photo"
52,10447,2016-05-18,"Liquidation fo a Spy of the Taliban Movement in Kot, Nangarhar",
53,10449,2016-05-19,"Koran Memorization for Children in Kot, Nangarhar",
54,10450,2016-05-19,"Koran Memorization for Children in Kot, Nangarhar",
55,10451,2016-05-19,"Koran Memorization for Children in Kot, Nangarhar",
56,10452,2016-05-19,"Koran Memorization for Children in Kot, Nangarhar",
57,10453,2016-05-19,"Koran Memorization for Children in Kot, Nangarhar",
58,10564,2016-06-09,Distributing Ramadan leaflets to the Mujahideen,
59,10565,2016-06-09,Distributing Ramadan leaflets to the Mujahideen,
60,10566,2016-06-09,Distributing Ramadan leaflets to the Mujahideen,
61,10589,2016-06-16,Islamic State (IS) - Wilayat Khorosan,
62,10590,2016-06-16,Islamic State (IS) - Wilayat Khorosan,
63,10591,2016-06-16,Islamic State (IS) - Wilayat Khorosan,
64,10592,2016-06-16,Islamic State (IS) - Wilayat Khorosan,
65,10645,2016-06-29,confrontations between soldiers and renegade Afghan army in the area of ​​Côte Nangarhar,Recoilless Rifle
66,10446,2016-05-18,"Liquidation fo a Spy of the Taliban Movement in Kot, Nangarhar","Execution,Shooting,Hostage Photo"
67,10447,2016-05-18,"Liquidation fo a Spy of the Taliban Movement in Kot, Nangarhar",
68,10449,2016-05-19,"Koran Memorization for Children in Kot, Nangarhar",
69,10450,2016-05-19,"Koran Memorization for Children in Kot, Nangarhar",
70,10451,2016-05-19,"Koran Memorization for Children in Kot, Nangarhar",
71,10452,2016-05-19,"Koran Memorization for Children in Kot, Nangarhar",
72,10453,2016-05-19,"Koran Memorization for Children in Kot, Nangarhar",
73,10564,2016-06-09,Distributing Ramadan leaflets to the Mujahideen,
74,10565,2016-06-09,Distributing Ramadan leaflets to the Mujahideen,
75,10566,2016-06-09,Distributing Ramadan leaflets to the Mujahideen,
76,10589,2016-06-16,Islamic State (IS) - Wilayat Khorosan,
77,10590,2016-06-16,Islamic State (IS) - Wilayat Khorosan,
78,10591,2016-06-16,Islamic State (IS) - Wilayat Khorosan,
79,10592,2016-06-16,Islamic State (IS) - Wilayat Khorosan,
80,10645,2016-06-29,confrontations between soldiers and renegade Afghan army in the area of ​​Côte Nangarhar,Recoilless Rifle
81,10646,2016-06-29,confrontations between soldiers and renegade Afghan army in the area of ​​Côte Nangarhar,Shooting
82,10647,2016-06-29,confrontations between soldiers and renegade Afghan army in the area of ​​Côte Nangarhar,"Shooting,Anti-Aircraft Guns"
83,10723,2016-07-24,Islamic State (IS) - Wilayat Khorosan,Suicide Bombing
84,10724,2016-07-24,Islamic State (IS) - Wilayat Khorosan,Suicide Bombing
85,10790,2016-08-18,Islamic State (IS) - Wilayat Khorosan,IED
86,10797,2016-08-21,Leveling Graves to the Ground,
87,10798,2016-08-21,Leveling Graves to the Ground,
88,10799,2016-08-21,Leveling Graves to the Ground,
89,10800,2016-08-21,Leveling Graves to the Ground,
90,10804,2016-08-22,Islamic State (IS) - Wilayat Khorosan,"Execution,Beheading"
91,10805,2016-08-22,Islamic State (IS) - Wilayat Khorosan,"Execution,Beheading"
92,10806,2016-08-22,Islamic State (IS) - Wilayat Khorosan,"Execution,Beheading"
93,10824,2016-09-14,Eid al-Adha,Governing
94,10825,2016-09-14,Eid al-Adha,Governing
95,10826,2016-09-14,Eid al-Adha,
96,10827,2016-09-14,Eid al-Adha,Governing
97,10828,2016-09-14,Eid al-Adha,Governing
98,11248,2016-11-16,Islamic State (IS) - Wilayat Khorosan,Suicide Bombing
99,11354,2016-11-22,The Istishhadi Hamzah al-Khorasani (may Allah accept him) Who Raided the Temple of the Rafidi Mushrikin in Kabul,Suicide Bombing
100,12269,2016-12-07,Results of Military Operations in Khurasan Wilayah During 1437H,Infographic
101,12880,2016-12-15,Shooting Down an American Army Recon Drone in the Area of Mamand Achin of Nangarhar,"Aftermath,Aircraft"
102,10828,2016-09-14,Eid al-Adha,Governing
103,11248,2016-11-16,Islamic State (IS) - Wilayat Khorosan,Suicide Bombing
104,11354,2016-11-22,The Istishhadi Hamzah al-Khorasani (may Allah accept him) Who Raided the Temple of the Rafidi Mushrikin in Kabul,Suicide Bombing
105,12269,2016-12-07,Results of Military Operations in Khurasan Wilayah During 1437H,Infographic
106,12880,2016-12-15,Shooting Down an American Army Recon Drone in the Area of Mamand Achin of Nangarhar,"Aftermath,Aircraft"
107,12881,2016-12-15,Shooting Down an American Army Recon Drone in the Area of Mamand Achin of Nangarhar,"Aftermath,Aircraft"
108,12882,2016-12-15,Shooting Down an American Army Recon Drone in the Area of Mamand Achin of Nangarhar,"Aftermath,Aircraft"
109,12883,2016-12-15,Shooting Down an American Army Recon Drone in the Area of Mamand Achin of Nangarhar,"Aftermath,Aircraft"
110,13773,2016-08-12,"The Ghanimah Gained by the Soldiers of Khilafah, from the Apostate Afghan Army in the Region of Shadl in Eastern Nangarhar",
111,13774,2016-08-12,"The Ghanimah Gained by the Soldiers of Khilafah, from the Apostate Afghan Army in the Region of Shadl in Eastern Nangarhar",
112,13775,2016-08-12,"The Ghanimah Gained by the Soldiers of Khilafah, from the Apostate Afghan Army in the Region of Shadl in Eastern Nangarhar",Captured Weapons
113,13776,2016-08-12,"The Ghanimah Gained by the Soldiers of Khilafah, from the Apostate Afghan Army in the Region of Shadl in Eastern Nangarhar",Captured Weapons
114,13801,2016-08-10,The Brother Khalil (Ghazi) an-Nuristani (May Allah Accept Him),
115,14071,2017-01-04,"Side of Spoils of God by the Mujahideen in Area in Kourkora, Nangarhar",Captured Weapons
116,14072,2017-01-04,"Side of Spoils of God by the Mujahideen in Area in Kourkora, Nangarhar",Captured Weapons
117,14830,2017-01-23,The Area of Mamand Achin in Nangarhar,
118,14831,2017-01-23,The Area of Mamand Achin in Nangarhar,
119,14832,2017-01-23,The Area of Mamand Achin in Nangarhar,
120,14833,2017-01-23,The Area of Mamand Achin in Nangarhar,
121,14834,2017-01-23,The Area of Mamand Achin in Nangarhar,
122,15041,2017-01-27,Showing Videos Releases to the Mujahidin in the Area of Bikha in Nangarhar,
123,15042,2017-01-27,Showing Videos Releases to the Mujahidin in the Area of Bikha in Nangarhar,
124,15674,2017-02-08,"Istishhadi Brother Abu Bakr at-Tajiki ( may Allah accept him) who Excecuted at the ""Court of Appeal"" in Kabul","Suicide Bombing,Foreign Fighter"
125,15676,2017-02-08,"Spoils of war, with which Allah blessed the Mujahideen after their attack on the Afghan army at Kot area in Nangarhar","Cannon,RPG,Grenade,Radio"
126,15785,2017-02-10,"Showing ""the Knights of Dawawin"" Video Release to the Mujahidin in Mamand Area of Nangarhar",
127,15786,2017-02-10,"Showing ""the Knights of Dawawin"" Video Release to the Mujahidin in Mamand Area of Nangarhar",
128,16293,2017-02-15,Quran Memorization Circles for the Muhajirin and Ansar in Kot Area of Nangarhar,Governing
129,16294,2017-02-15,Quran Memorization Circles for the Muhajirin and Ansar in Kot Area of Nangarhar,
130,16295,2017-02-15,Quran Memorization Circles for the Muhajirin and Ansar in Kot Area of Nangarhar,Governing
131,16296,2017-02-15,Quran Memorization Circles for the Muhajirin and Ansar in Kot Area of Nangarhar,
132,16297,2017-02-15,Quran Memorization Circles for the Muhajirin and Ansar in Kot Area of Nangarhar,
133,16298,2017-02-15,Quran Memorization Circles for the Muhajirin and Ansar in Kot Area of Nangarhar,
134,16409,2017-02-17,Mujahidin Ghanimah from the Murtadd Afghan Army in the Area of Jorjori in Nangarhar,Captured Weapons
135,16410,2017-02-17,Mujahidin Ghanimah from the Murtadd Afghan Army in the Area of Jorjori in Nangarhar,Captured Weapons
136,16411,2017-02-17,Mujahidin Ghanimah from the Murtadd Afghan Army in the Area of Jorjori in Nangarhar,"Captured Weapons,Grenade"
137,16523,2017-02-20,Aftermath of the American Airstrikes on the Area of Kot in Nangarhar,Aftermath
138,16523,2017-02-20,Aftermath of the American Airstrikes on the Area of Kot in Nangarhar,Aftermath
139,16524,2017-02-20,Aftermath of the American Airstrikes on the Area of Kot in Nangarhar,Aftermath
140,17197,2017-03-05,The Killing of 2 Spies of the Murtadd Afghani Government in Achin Area in Nangarhar,"Hostage Photo,Shooting,Execution"
141,17198,2017-03-05,The Killing of 2 Spies of the Murtadd Afghani Government in Achin Area in Nangarhar,"Execution,Beheading,Hostage Photo"
142,17199,2017-03-05,The Killing of 2 Spies of the Murtadd Afghani Government in Achin Area in Nangarhar,"Execution,Beheading"
143,17264,2017-03-08,"2 Images Retrieved by Amaq Agency from the Military Hospital in Kabul, Which Islamic State Commandos Stormed",
144,17265,2017-03-08,"2 Images Retrieved by Amaq Agency from the Military Hospital in Kabul, Which Islamic State Commandos Stormed",
145,17415,2017-03-08,The Executors of the Inghimasi Operation on the Military Hospital in Kabul,Foreign Fighter
146,17416,2017-03-08,The Executors of the Inghimasi Operation on the Military Hospital in Kabul,Foreign Fighter
147,17417,2017-03-08,The Commandos of the Kabul Military Hospital Operation,Foreign Fighter
148,17450,2017-03-09,Aspects from the Work of Hisbah - Destroying Expired Materials and Narcotic Substances in the Ashin district of Nangarhar,Governing
149,17451,2017-03-09,Aspects from the Work of Hisbah - Destroying Expired Materials and Narcotic Substances in the Ashin district of Nangarhar,
150,17452,2017-03-09,Aspects from the Work of Hisbah - Destroying Expired Materials and Narcotic Substances in the Ashin district of Nangarhar,
151,17453,2017-03-09,Aspects from the Work of Hisbah - Destroying Expired Materials and Narcotic Substances in the Ashin district of Nangarhar,
152,17454,2017-03-09,Aspects from the Work of Hisbah - Destroying Expired Materials and Narcotic Substances in the Ashin district of Nangarhar,
153,17455,2017-03-09,Aspects from the Work of Hisbah - Destroying Expired Materials and Narcotic Substances in the Ashin district of Nangarhar,
154,18035,2017-03-19,A Crusader Bombing with Artillery and Cruise Missiles on Muslims’ Villages in the Area of Kot in Nangarhar,
155,18036,2017-03-19,A Crusader Bombing with Artillery and Cruise Missiles on Muslims’ Villages in the Area of Kot in Nangarhar,
156,18277,2017-03-23,The Downing of an American Recon Drone in the Area of Dih Bala in Nangarhar,
157,18278,2017-03-23,The Downing of an American Recon Drone in the Area of Dih Bala in Nangarhar,
158,19039,2017-04-06,Spring Season in the Area of Achin in Nangarhar,
159,19040,2017-04-06,Spring Season in the Area of Achin in Nangarhar,
160,19041,2017-04-06,Spring Season in the Area of Achin in Nangarhar,
161,19235,2017-04-11,"Ghanimah Granted by Allah to His Mujahidin Slaves in the Area of Qush Tepa in Darzab, #Jowzjan",Captured Weapons
162,19236,2017-04-11,"Ghanimah Granted by Allah to His Mujahidin Slaves in the Area of Qush Tepa in Darzab, #Jowzjan","Radio,Communications"
163,19237,2017-04-11,"Ghanimah Granted by Allah to His Mujahidin Slaves in the Area of Qush Tepa in Darzab, Jowzjan","Radio,Captured Weapons,Foreign Fighter,Communications"
164,19372,2017-04-13,Istishhadi Brother Usamah Lujari (May Allah Accept Him) who Executed Kabul Operation Yesterday,Suicide Bombing
165,19400,2017-04-13,Ribat of the Mujahidin in the Area of Bikhah Achin in Nangarhar,
166,19401,2017-04-13,Ribat of the Mujahidin in the Area of Bikhah Achin in Nangarhar,
167,19412,2017-04-14,Herding in the area of Gorgor of Nangarhar,
168,19413,2017-04-14,Herding in the area of Gorgor of Nangarhar,
169,19414,2017-04-14,Herding in the area of Gorgor of Nangarhar,
170,19431,2017-04-14,Pictures from the Frontlines in the Area of Mamand Achin in Nangarhar,Mortar
171,19432,2017-04-14,Pictures from the Frontlines in the Area of Mamand Achin in Nangarhar,Mortar
172,19433,2017-04-14,Pictures from the Frontlines in the Area of Mamand Achin in Nangarhar,"Technical Vehicle,Shooting"
173,19434,2017-04-14,Pictures from the Frontlines in the Area of Mamand Achin in Nangarhar,"Technical Vehicle,Shooting"
174,19434,2017-04-14,Pictures from the Frontlines in the Area of Mamand Achin in Nangarhar,"Technical Vehicle,Shooting"
175,19435,2017-04-14,Pictures from the Frontlines in the Area of Mamand Achin in Nangarhar,
176,19436,2017-04-14,Pictures from the Frontlines in the Area of Mamand Achin in Nangarhar,Mortar
177,19437,2017-04-14,Pictures from the Frontlines in the Area of Mamand Achin in Nangarhar,Mortar
178,20048,2017-04-29,Side Effects of Crusader Bombing on Muslimin in Jowzjan in North of Afghanistan,
179,20049,2017-04-29,Side Effects of Crusader Bombing on Muslimin in Jowzjan in North of Afghanistan,Aftermath
180,20050,2017-04-29,Side Effects of Crusader Bombing on Muslimin in Jowzjan in North of Afghanistan,Aftermath
181,20051,2017-04-29,Side Effects of Crusader Bombing on Muslimin in Jowzjan in North of Afghanistan,Aftermath
182,20052,2017-04-29,Side Effects of Crusader Bombing on Muslimin in Jowzjan in North of Afghanistan,
183,20053,2017-04-29,Side Effects of Crusader Bombing on Muslimin in Jowzjan in North of Afghanistan,
184,20054,2017-04-29,Side Effects of Crusader Bombing on Muslimin in Jowzjan in North of Afghanistan,Aftermath
185,20055,2017-04-29,Side Effects of Crusader Bombing on Muslimin in Jowzjan in North of Afghanistan,Aftermath
186,20056,2017-04-29,Side Effects of Crusader Bombing on Muslimin in Jowzjan in North of Afghanistan,Aftermath
187,20181,2017-05-02,Aspect of the Course of Battles in the Chaparhar Region,Aftermath
188,20182,2017-05-02,Aspect of the Course of Battles in the Chaparhar Region,Captured Weapons
189,20259,2017-05-03,Photo of Suicide Bomber WHo Attacked NATO COnvoy in Kabul [Working Title],Suicide Bombing
190,20518,2017-05-10,Aspects of the Ribat of the Khilafah Soldiers in Nangarhar Area,
191,20519,2017-05-10,Aspects of the Ribat of the Khilafah Soldiers in Nangarhar Area,
192,20689,2017-05-13,Aspects of the Work of Hisbah Center – Destroying Hashish Plants in the Area of Dih Bala Gorgora,
193,20690,2017-05-13,Aspects of the Work of Hisbah Center – Destroying Hashish Plants in the Area of Dih Bala Gorgora,
194,20878,2017-05-17,The Brothers Abu Ibrahim al-Khurasani and Abu 'Aishah al-Khurasani (May Allah Accept Them) who Executed the Operation in Jalalabad,Suicide Bombing
195,22610,2017-06-22,Aspect of Khilafah Soldiers Dispersing on Outskirts of Darzab in Jowzan,
196,22665,2017-06-23,Abu 'Uthman al-Khurasani (May Allah Accept Him) who Executed Istishhadi Operation in Quetta City,Suicide Bombing
197,22840,2017-06-26,Aspect of Ghanimah Granted by Allah for Khilafah Soldiers in Darzab Jowzjan Region,"Captured Weapons,Radio"
198,23275,2017-07-09,Aspect of Assault by Khilafah Soldiers on Murtad Taliban Positions in Madiq Sulayman Khel Region on Outskirts of Tora Bora,RPG
199,23276,2017-07-09,Aspect of Assault by Khilafah Soldiers on Murtad Taliban Positions in Madiq Sulayman Khel Region on Outskirts of Tora Bora,
200,23277,2017-07-09,Aspect of Assault by Khilafah Soldiers on Murtad Taliban Positions in Madiq Sulayman Khel Region on Outskirts of Tora Bora,
201,23278,2017-07-09,Aspect of Assault by Khilafah Soldiers on Murtad Taliban Positions in Madiq Sulayman Khel Region on Outskirts of Tora Bora,Shooting
202,23279,2017-07-09,Aspect of Assault by Khilafah Soldiers on Murtad Taliban Positions in Madiq Sulayman Khel Region on Outskirts of Tora Bora,RPG
203,23280,2017-07-09,Aspect of Assault by Khilafah Soldiers on Murtad Taliban Positions in Madiq Sulayman Khel Region on Outskirts of Tora Bora,Shooting
204,23281,2017-07-09,Aspect of Assault by Khilafah Soldiers on Murtad Taliban Positions in Madiq Sulayman Khel Region on Outskirts of Tora Bora,Shooting
205,23282,2017-07-09,Aspect of Assault by Khilafah Soldiers on Murtad Taliban Positions in Madiq Sulayman Khel Region on Outskirts of Tora Bora,Shooting
206,23283,2017-07-09,Aspect of Assault by Khilafah Soldiers on Murtad Taliban Positions in Madiq Sulayman Khel Region on Outskirts of Tora Bora,Shooting
207,23284,2017-07-09,Aspect of Assault by Khilafah Soldiers on Murtad Taliban Positions in Madiq Sulayman Khel Region on Outskirts of Tora Bora,Shooting
208,23285,2017-07-09,Aspect of Assault by Khilafah Soldiers on Murtad Taliban Positions in Madiq Sulayman Khel Region on Outskirts of Tora Bora,
209,23286,2017-07-09,Aspect of Assault by Khilafah Soldiers on Murtad Taliban Positions in Madiq Sulayman Khel Region on Outskirts of Tora Bora,
210,23286,2017-07-09,Aspect of Assault by Khilafah Soldiers on Murtad Taliban Positions in Madiq Sulayman Khel Region on Outskirts of Tora Bora,
211,23287,2017-07-09,Aspect of Assault by Khilafah Soldiers on Murtad Taliban Positions in Madiq Sulayman Khel Region on Outskirts of Tora Bora,Beheading
212,23288,2017-07-09,Aspect of Assault by Khilafah Soldiers on Murtad Taliban Positions in Madiq Sulayman Khel Region on Outskirts of Tora Bora,
213,23289,2017-07-09,Aspect of Assault by Khilafah Soldiers on Murtad Taliban Positions in Madiq Sulayman Khel Region on Outskirts of Tora Bora,
214,23290,2017-07-09,Aspect of Assault by Khilafah Soldiers on Murtad Taliban Positions in Madiq Sulayman Khel Region on Outskirts of Tora Bora,"Captured Weapons,RPG"
215,23291,2017-07-09,Aspect of Assault by Khilafah Soldiers on Murtad Taliban Positions in Madiq Sulayman Khel Region on Outskirts of Tora Bora,
216,23836,2017-07-21,Fruit Orchards in the Wilayat,
217,23837,2017-07-21,Fruit Orchards in the Wilayat,Governing
218,23838,2017-07-21,Fruit Orchards in the Wilayat,
219,24083,2017-07-31,The Brothers Abu Jleebeen al-Khasani and Abu Talaha al-Blkhi - Accepted by God - Raiders on the Riffidah Iraqi Embassy in Kabul,
220,24090,2017-07-31,Tour of Ribat Points in Tora Bora Mountains Outpost,Training Camp
221,24091,2017-07-31,Tour of Ribat Points in Tora Bora Mountains Outpost,Training Camp
222,24092,2017-07-31,Tour of Ribat Points in Tora Bora Mountains Outpost,Sniper
223,24093,2017-07-31,Tour of Ribat Points in Tora Bora Mountains Outpost,Training Camp
224,24094,2017-07-31,Tour of Ribat Points in Tora Bora Mountains Outpost,Sniper
225,24095,2017-07-31,Tour of Ribat Points in Tora Bora Mountains Outpost,Sniper
226,24096,2017-07-31,Tour of Ribat Points in Tora Bora Mountains Outpost,Training Camp
227,24097,2017-07-31,Tour of Ribat Points in Tora Bora Mountains Outpost,Training Camp
228,24098,2017-07-31,Tour of Ribat Points in Tora Bora Mountains Outpost,Training Camp
229,24099,2017-07-31,Tour of Ribat Points in Tora Bora Mountains Outpost,Training Camp
230,24141,2017-08-02,The Inghimisiyyin 'Umayr 'Asim and Tayyib al-Khurasani (May Allah Accept Them) who Stormed the Shia Temple Jawwadiyyah in Herat,"Suicide Bombing,Assault"
231,24192,2017-08-03,Mujahidin of Khurasan Take Revenge for the Muslims in Mosul,"Suicide Bombing,Aftermath,Assault,Destruction"
232,24684,2017-08-11,Effects of the Crusader Bombing on the Muslim Village in Nangarhar,Aftermath
233,24685,2017-08-11,Effects of the Crusader Bombing on the Muslim Village in Nangarhar,Aftermath
234,24686,2017-08-11,Effects of the Crusader Bombing on the Muslim Village in Nangarhar,Aftermath
235,24687,2017-08-11,Effects of the Crusader Bombing on the Muslim Village in Nangarhar,Aftermath
236,25367,2017-08-22,Harvesting Vegetables in Nanjarjar,Governing
237,25368,2017-08-22,Harvesting Vegetables in Nanjarjar,Governing
238,25369,2017-08-22,Harvesting Vegetables in Nanjarjar,Governing
239,25370,2017-08-22,Harvesting Vegetables in Nanjarjar,Governing
240,25371,2017-08-22,Harvesting Vegetables in Nanjarjar,Governing
241,25372,2017-08-22,Harvesting Vegetables in Nanjarjar,Governing
242,25527,2017-08-25,Two Afghanis Abu Ze'ad al-Khorosani and Abu Jund al-Uzbeki - May Allah Accept Them - the Raiders on the Apostate Shrine in Kabul,"Aftermath,Suicide Bombing"
243,25741,2017-09-01,The Atmosphere of Eid al-Adha in the Rabat Lines Kabul Region,
244,25742,2017-09-01,The Atmosphere of Eid al-Adha in the Rabat Lines Kabul Region,
245,25743,2017-09-01,The Atmosphere of Eid al-Adha in the Rabat Lines Kabul Region,
246,25372,2017-08-22,Harvesting Vegetables in Nanjarjar,Governing
247,25527,2017-08-25,Two Afghanis Abu Ze'ad al-Khorosani and Abu Jund al-Uzbeki - May Allah Accept Them - the Raiders on the Apostate Shrine in Kabul,"Aftermath,Suicide Bombing"
248,25741,2017-09-01,The Atmosphere of Eid al-Adha in the Rabat Lines Kabul Region,
249,25742,2017-09-01,The Atmosphere of Eid al-Adha in the Rabat Lines Kabul Region,
250,25743,2017-09-01,The Atmosphere of Eid al-Adha in the Rabat Lines Kabul Region,
251,25744,2017-09-01,The Atmosphere of Eid al-Adha in the Rabat Lines Kabul Region,
252,25745,2017-09-01,The Atmosphere of Eid al-Adha in the Rabat Lines Kabul Region,
253,25746,2017-09-01,The Atmosphere of Eid al-Adha in the Rabat Lines Kabul Region,
254,25896,2017-09-02,The Atmosphere of Eid in Nanjarhar,Governing
255,25897,2017-09-02,The Atmosphere of Eid in Nanjarhar,Governing
256,25898,2017-09-02,The Atmosphere of Eid in Nanjarhar,Governing
257,25899,2017-09-02,The Atmosphere of Eid in Nanjarhar,Governing
258,25900,2017-09-02,The Atmosphere of Eid in Nanjarhar,Governing
259,25901,2017-09-02,The Atmosphere of Eid in Nanjarhar,Governing
260,25981,2017-09-06,The Eid Climate in Wilayat Khorosan,Infographic
261,26064,2017-09-08,Liquidation of a Spy Working for American and Pakistani Intelligence in Nanjarhar,Beheading
262,26065,2017-09-08,Liquidation of a Spy Working for American and Pakistani Intelligence in Nanjarhar,Beheading
263,26066,2017-09-08,Liquidation of a Spy Working for American and Pakistani Intelligence in Nanjarhar,"Aftermath,Beheading"
264,26135,2017-09-10,Scenes from Weapons the Mujahideen Captured During Clashes with Apostate Taliban Members in Jozjan,Captured Weapons
265,26137,2017-09-10,Liquidation of a Spy for the Apostate Government in Nanjarhar,Execution
266,26138,2017-09-10,Liquidation of a Spy for the Apostate Government in Nanjarhar,Execution
267,26139,2017-09-10,Liquidation of a Spy for the Apostate Government in Nanjarhar,Beheading
268,26140,2017-09-10,Liquidation of a Spy for the Apostate Government in Nanjarhar,Beheading
269,26141,2017-09-10,Liquidation of a Spy for the Apostate Government in Nanjarhar,Beheading
270,26142,2017-09-10,Liquidation of a Spy for the Apostate Government in Nanjarhar,Beheading
271,26143,2017-09-10,Liquidation of a Spy for the Apostate Government in Nanjarhar,Beheading
272,26144,2017-09-10,Liquidation of a Spy for the Apostate Government in Nanjarhar,Beheading
273,26255,2017-09-12,Crusader Bombing on Nanjarjar Region Without Recording Any Losses Thank Allah,Aircraft
274,26256,2017-09-12,Crusader Bombing on Nanjarjar Region Without Recording Any Losses Thank Allah,Aftermath
275,26257,2017-09-12,Crusader Bombing on Nanjarjar Region Without Recording Any Losses Thank Allah,Aftermath
276,26258,2017-09-12,Crusader Bombing on Nanjarjar Region Without Recording Any Losses Thank Allah,Aftermath
277,26282,2017-09-13,Captured and Slaughtered Two Crusader Spies in Kunar Region,Execution
278,26283,2017-09-13,Captured and Slaughtered Two Crusader Spies in Kunar Region,Execution
279,26284,2017-09-13,Captured and Slaughtered Two Crusader Spies in Kunar Region,Execution
280,26285,2017-09-13,Captured and Slaughtered Two Crusader Spies in Kunar Region,"Beheading,Execution"
281,26286,2017-09-13,Captured and Slaughtered Two Crusader Spies in Kunar Region,"Beheading,Execution"
282,26255,2017-09-12,Crusader Bombing on Nanjarjar Region Without Recording Any Losses Thank Allah,Aircraft
283,26256,2017-09-12,Crusader Bombing on Nanjarjar Region Without Recording Any Losses Thank Allah,Aftermath
284,26257,2017-09-12,Crusader Bombing on Nanjarjar Region Without Recording Any Losses Thank Allah,Aftermath
285,26258,2017-09-12,Crusader Bombing on Nanjarjar Region Without Recording Any Losses Thank Allah,Aftermath
